ïcountyfips,locationname,tract_id,measure,heart_disease,diabetes,cancer,smoke,self_health,binge_drink,phy_act,sleep,chol_screen,insur_rate,broadband_perc,hpsatract,countyfips,hpsacounty,zip,ozone,pm25,dieselpm,pesticides,toxrelease,cleanupsites,groundwaterthreats,hazwaste,impwaterbodies,solidwaste,pollutionburden,pollutionburdenscore,drinkingwatern,trafficn,leadn,asthman,lowbirthweightn,cardiovasculardiseasen,educationn,linguisticisolationn,povertyn,unemploymentn,housingburdenn,californiacounty,totalpopulation,children10years_n,pop1064years_n,elderly64years_n,hispanic_n,white_n,africanamerican_n,nativeamerican_n,asianamerican_n,othermultiple_n
6065,6065041812,6065041812,Coronary heart disease among adults aged >=18 years,4.6999998,8.8999996,6.3000002,12,16.700001,19.1,21.200001,36.200001,87.400002,94.743393,85.412262,0,6065,0,92879,.059,12.316379,.077,0,1132.2554,3.5,5,.44999999,0,3,46.57,5.6900001,669.90002,558.67651,41.48,44.720001,2.9300001,19.950001,10.6,3.4000001,17.5,3.0999999,15.9,Riverside ,3336,12.29,72.029999,15.68,44,43.02,4.1700001,.27000001,8.0900002,.44999999
6065,6065041813,6065041813,Coronary heart disease among adults aged >=18 years,5.8000002,11.5,5.6999998,14.7,25,17.200001,29.200001,38.5,84.800003,85.194839,77.824265,0,6065,0,92879,.059,12.365735,.26800001,0,1120.8326,7.9000001,1.5,.405,0,4.75,56.48,6.9000001,669.90002,1345.8275,57.619999,44.720001,4.2600002,19.950001,24.299999,6.8000002,48.5,8.6999998,28.4,Riverside ,7165,13.3,72.919998,13.78,63.669998,28.360001,2.99,.07,4.27,.63999999
6065,6065041904,6065041904,Coronary heart disease among adults aged >=18 years,4.0999999,8.1999998,5.3000002,13.2,16.700001,20.1,21.6,37.5,85.800003,94.109039,95.154182,0,6065,0,92882,.055,12.303262,.778,0,1195.4584,16.75,.2,.81999999,4,0,58.59,7.1500001,669.90002,4210.6455,42.049999,34.169998,4.75,18.879999,10.5,3.7,15,6.0999999,8.1999998,Riverside ,5391,9.2700005,80.989998,9.7399998,48.599998,40.959999,1.28,0,9.0100002,.15000001
6065,6065041905,6065041905,Coronary heart disease among adults aged >=18 years,3.7,8.5,4.3000002,13.7,18.9,19.799999,24,38.400002,84.5,91.134644,83.604889,0,6065,0,92882,.057999998,12.460363,.37200001,0,1158.371,0,0,.045000002,1,0,38.400002,4.6900001,669.90002,396.18655,42.490002,39.279999,3.99,19.059999,13.8,6.4000001,36.400002,3.3,24.6,Riverside ,3391,14.6,76.470001,8.9399996,58.119999,27.75,6.1300001,.94,3.21,3.8299999
6065,6065041906,6065041906,Coronary heart disease among adults aged >=18 years,4.4000001,9.3000002,4.8000002,14,21.799999,19.1,26.200001,39,83.5,90.51413,85.651695,0,6065,0,92882,.057999998,12.41975,.31099999,0,1155.6346,0,.30000001,.079999998,1,0,44.830002,5.4699998,669.90002,1609.4819,49.73,39.279999,3.46,19.059999,25.1,10,42.299999,8.1999998,24.200001,Riverside ,6583,13.16,75.919998,10.92,65.580002,25.51,2.5699999,0,3.8099999,2.54
6065,6065041909,6065041909,Coronary heart disease among adults aged >=18 years,5.1999998,10.3,5.5999999,13.9,21.200001,18.4,24.799999,37.900002,85.400002,96.331406,88.192131,0,6065,0,92881,.059,12.172532,.24600001,0,1322.75,1.2,6.3000002,.90499997,0,5,56.279999,6.8699999,669.90002,1595.5255,44.400002,22.5,5.1900001,16.34,21.5,6.8000002,30.200001,4.1999998,15.8,Riverside ,5622,11.44,75.029999,13.54,55.959999,34.259998,.95999998,0,6.1199999,2.7
6065,6065041910,6065041910,Coronary heart disease among adults aged >=18 years,4.9000001,9.1999998,6.5999999,12,16.1,18.1,20.6,36.5,88.400002,94.200027,92.544334,0,6065,0,92883,.059,11.744636,.233,0,675.56598,1.5,3,.32499999,0,1,46.759998,5.71,738.91998,3575.4954,1.28,23.690001,2.8800001,13.88,8,3,17.5,2.4000001,12.8,Riverside ,7685,10.81,67.519997,21.67,37.610001,41.91,8.8400002,.40000001,7.9899998,3.25
6065,6065041911,6065041911,Coronary heart disease among adults aged >=18 years,4.0999999,8.3999996,5.8000002,11.7,14.5,18.6,19.299999,37.200001,88.199997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6065,6065041912,6065041912,Coronary heart disease among adults aged >=18 years,3.5,7.8000002,4.9000001,11.5,14.1,19,19.1,37.700001,87.199997,89.362015,93.099998,0,6065,0,92882,.055,12.309555,.414,0,1193.8367,6.75,0,.44999999,1,0,48.459999,5.9200001,753.46997,1321.5864,12.18,25.690001,4.3600001,13.27,8.1000004,6.0999999,19,6.6999998,10,Riverside ,6797,12.58,76.120003,11.3,25.610001,44.049999,1.65,.34999999,23.709999,4.6199999
6065,6065041913,6065041913,Coronary heart disease among adults aged >=18 years,3.4000001,7.4000001,4.8000002,12.2,14.1,20.1,19.299999,37.099998,86.5,91.765358,93.031723,0,6065,0,92882,.056000002,12.091801,.013,0,1183.519,1.1,0,.11,1,0,31.389999,3.8299999,753.29999,411.53046,12.6,30.370001,4.6300001,15.2,7.3000002,5,14.2,5,17.4,Riverside ,5414,12.1,76.889999,11.01,32.709999,47.099998,2.9400001,.44,13.87,2.9400001
6065,6065042003,6065042003,Coronary heart disease among adults aged >=18 years,4.3000002,8.6000004,6,12,15.4,19,19.799999,36.599998,87.400002,95.513748,93.895668,0,6065,0,92504,.066,11.779376,.092,.64999998,610.50403,0,0,.15000001,1,0,38.330002,4.6799998,688.28003,733.2887,25.969999,47.490002,5.0500002,13.57,9.3999996,2.8,14.7,4.4000001,9.1000004,Riverside ,6776,13.02,74.75,12.23,36.049999,44.889999,6.29,.19,9.7700005,2.8
6065,6065042004,6065042004,Coronary heart disease among adults aged >=18 years,5.0999999,9.1999998,7.0999999,11.7,15.6,18.799999,19.5,35.200001,88.599998,95.230621,91.241432,0,6065,0,92506,.066,11.995947,.077,.87,615.22565,0,0,.1,1,0,38.970001,4.7600002,688.40002,992.4129,19.24,39.990002,3.9100001,10.57,9.3000002,1.3,11,1.4,3.7,Riverside ,3722,7.1700001,72.029999,20.799999,36.240002,54.939999,5.29,0,1.78,1.75
6065,6065042005,6065042005,Coronary heart disease among adults aged >=18 years,4.1999998,8.3999996,5.8000002,11.3,14.4,18.9,18.9,36.5,87.900002,97.292282,97.196259,0,6065,0,92508,.066,11.915055,.048999999,1.35,697.98499,0,0,.185,1,2,43.259998,5.2800002,688.31,1111.4481,19.129999,23.940001,5.8600001,11.1,6.8000002,1.4,13.8,4.3000002,9.1000004,Riverside ,5821,8.2799997,79.010002,12.71,32.759998,42.709999,6.1300001,0,14.45,3.95
6065,6065042007,6065042007,Coronary heart disease among adults aged >=18 years,5.5,10,6.8000002,13.6,17.9,18.200001,21.799999,36.5,88.099998,91.828865,88.695129,0,6065,0,92570,.061000001,11.30022,.012,18.85,446.23434,15,5.5,.52499998,0,11,53.639999,6.5500002,724.92999,1754.0043,8.9300003,41.720001,5.0599999,15.8,10.1,3.3,22.1,4.5,10.6,Riverside ,5058,12.79,71.190002,16.01,22.99,61.740002,7.6300001,.52999997,3.1199999,3.97
6065,6065042008,6065042008,Coronary heart disease among adults aged >=18 years,4.1999998,8.3999996,5.9000001,11.8,14.9,19.9,19.4,37.299999,87.900002,92.546509,97.589813,0,6065,0,92503,.064000003,11.745249,.023,.029999999,699.58966,4,5,.1,0,.60000002,35.41,4.3200002,686.96997,438.92966,7.73,41.34,3.46,12.74,7,.60000002,10.9,2.0999999,10.2,Riverside ,8902,14.84,70.709999,14.45,43.740002,42.650002,5.29,.41999999,5.6700001,2.22
6065,6065042009,6065042009,Coronary heart disease among adults aged >=18 years,5.5999999,12.1,4.8000002,17.1,26.799999,17.200001,30.6,40.5,82.699997,91.486046,88.794022,0,6065,0,92508,.066,11.570157,.0070000002,.51999998,452.28333,12,2,.13,0,0,39.740002,4.8499999,654.31,585.06262,44.779999,36.509998,5.8800001,14.84,29.9,6.5,44.5,11.6,12,Riverside ,8126,14.5,72.959999,12.54,61.299999,23.120001,7.1599998,.41,5.73,2.28
6065,6065042010,6065042010,Coronary heart disease among adults aged >=18 years,5.8000002,13.2,4.4000001,17.799999,31.1,16.700001,34.5,41.400002,80.800003,84.74688,75.221893,0,6065,0,92570,.067000002,11.408936,.101,12.85,319.26102,25.9,10,.075000003,0,2,50.189999,6.1300001,236.7,2115.9067,47.290001,53.41,4.2199998,19.5,37.5,10.8,51.299999,6.3000002,25.4,Riverside ,6179,15.97,72.18,11.85,79.110001,8.79,11.41,0,0,.69999999
6065,6065042012,6065042012,Coronary heart disease among adults aged >=18 years,3.2,7.3000002,4.4000001,12.9,14.8,20.4,20.200001,39,86.400002,93.851456,93.354767,0,6065,0,92508,.067000002,11.678141,.035999998,0,895.51465,12,0,.61000001,0,0,42.310001,5.1700001,688.28003,1052.7526,24.5,24.75,3.9100001,12.49,5.5,4.4000001,18.299999,5.5999999,13.7,Riverside ,6956,15.09,77.830002,7.0700002,36.75,39.970001,10.49,.07,7.73,4.9899998
6065,6065042013,6065042013,Coronary heart disease among adults aged >=18 years,3.3,7.4000001,4.8000002,11,13.4,20.200001,18.200001,37.5,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6065,6065042014,6065042014,Coronary heart disease among adults aged >=18 years,3.0999999,7.1999998,4.5,11.8,13.8,20.4,18.700001,38.200001,86.900002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6065,6065042206,6065042206,Coronary heart disease among adults aged >=18 years,3.4000001,6.6999998,4.4000001,11.3,13.8,20.200001,19.1,37.700001,83,92.212212,92.826004,0,6065,0,92507,.068999998,11.892532,.32499999,0,786.91437,10,0,.16,0,.2,46.68,5.6999998,693.83002,1699.2203,19.77,61.599998,4.5300002,17.809999,4.4000001,5.0999999,34.299999,4,16.5,Riverside ,5820,10.6,78.93,10.46,31.200001,47.610001,8.8299999,1.55,7.25,3.5599999
6065,6065042207,6065042207,Coronary heart disease among adults aged >=18 years,4.8000002,8.3999996,7.4000001,9.3999996,12.8,17.9,17,34.5,90,96.946838,97.047089,0,6065,0,92506,.067000002,11.907085,.028999999,0,1404.6167,.5,0,.050000001,0,0,34.099998,4.1599998,693.83002,961.19318,19.57,47.560001,4.4899998,12.79,3.0999999,3,12.3,4.6999998,9.3999996,Riverside ,2889,6.96,71.860001,21.18,24.16,57.360001,4.8800001,.17,7.27,6.1599998
6065,6065042208,6065042208,Coronary heart disease among adults aged >=18 years,5.5999999,9,8.6000004,9.3999996,13.4,17.299999,17,33.400002,91.099998,98.883629,95.765472,0,6065,0,92506,.067000002,11.973306,.033,0,1674.6333,2,0,.0099999998,0,0,38.060001,4.6500001,693.83002,1790.9048,20.34,45.709999,3.49,12.16,4.4000001,3.5999999,7.5,2.8,3.3,Riverside ,2635,13.93,65.839996,20.23,26.870001,58.029999,1.4400001,0,7.1399999,6.5300002
6065,6065042209,6065042209,Coronary heart disease among adults aged >=18 years,3.5999999,7.6999998,3.0999999,14.2,20.5,17.6,27.1,41,77.800003,89.501572,79.7145,0,6065,0,92507,.068999998,12.374807,.565,.16,804.47302,23,8.1000004,2.7850001,0,1,64.650002,7.8899999,693.83002,1404.4683,47.41,61.599998,7.29,17.809999,19.799999,12.6,72.300003,14.4,28.4,Riverside ,5439,16.360001,78.709999,4.9299998,47.310001,19.18,10.26,2.79,17.98,2.48
6065,6065042210,6065042210,Coronary heart disease among adults aged >=18 years,2.3,5.5,2.0999999,12.6,16.299999,19.9,23.1,40.5,75.300003,91.739304,86.788399,0,6065,0,92507,.068999998,12.306892,.273,.19,587.3703,.40000001,0,.1,0,0,41.630001,5.0799999,693.83002,563.10352,36.459999,61.599998,5.71,17.809999,12.4,8.8999996,52.799999,10.8,31.700001,Riverside ,4856,10.13,87.849998,2.02,45.450001,26.85,7.27,1.1900001,14.33,4.9000001
6065,6065042212,6065042212,Coronary heart disease among adults aged >=18 years,3.8,9,4.4000001,13.5,18.5,19.200001,23.5,40.400002,84.400002,90.925514,87.356323,0,6065,0,92557,.07,11.791135,.207,0,951.03967,10,5,.36000001,0,0,44.700001,5.46,237.48,2014.0903,30.440001,54,4.6100001,17.129999,11.3,4.8000002,28.700001,5.6999998,18.299999,Riverside ,6511,14.48,75.900002,9.6099997,46.610001,25.139999,15.96,0,9.6599998,2.6300001
6065,6065042213,6065042213,Coronary heart disease among adults aged >=18 years,4.6999998,8.1999998,5.1999998,11.5,15.6,18.299999,20.6,37.400002,82.5,95.558479,89.460983,0,6065,0,92507,.07,12.012732,.093999997,0,562.62604,0,0,.050000001,0,0,40.290001,4.9200001,693.83002,1808.6311,48.599998,58.290001,5.3899999,16.85,7.4000001,9.5,40.900002,8.6999998,19.5,Riverside ,4271,6.3200002,78.370003,15.31,26.950001,44.740002,2.01,.34999999,21.92,4.0300002
6065,6065042214,6065042214,Coronary heart disease among adults aged >=18 years,4,8.6999998,5.0999999,12.1,16.5,19.200001,21.4,37.400002,86.800003,89.674576,91.858406,0,6065,0,92557,.07,11.695673,.017000001,0,628.49933,12,.5,.185,0,1,41.200001,5.0300002,818.47998,809.2785,17.85,55.259998,5.8000002,17.32,9.5,3.0999999,19.700001,7.5999999,12.2,Riverside ,6933,11.96,76.860001,11.18,45.75,30.58,12.81,0,8.9700003,1.89
6065,6065042217,6065042217,Coronary heart disease among adults aged >=18 years,4.1999998,8.1000004,6.1999998,11,13.8,19.4,18.299999,36.700001,87.699997,96.464432,99.061035,0,6065,0,92506,.068999998,11.753535,.022,0,1188.6924,0,0,.40000001,0,0,35.439999,4.3299999,697.53003,926.95972,8.6800003,41.18,5.46,11.61,5,0,10,,10.3,Riverside ,5377,11.44,74.389999,14.17,23.34,56.650002,9.8400002,0,1.97,8.1999998
6065,6065042300,6065042300,Coronary heart disease among adults aged >=18 years,4.8000002,10.3,4.5999999,15,23.5,18.4,27.4,39.799999,83.099998,91.581711,89.774078,0,6065,0,92507,.068999998,12.105655,.25,0,1368.6733,17.25,13,1.025,1,2.0999999,62.720001,7.6599998,776.52002,1044.9178,51.700001,61.360001,5.6599998,16.65,25.6,10.6,42.5,9.1000004,20.700001,Riverside ,8827,19.549999,71.660004,8.79,61.990002,24.639999,3.1300001,.49000001,8.7600002,.99000001
6065,6065042401,6065042401,Coronary heart disease among adults aged >=18 years,4.5999999,9.3999996,6.0999999,11.8,16.700001,19,20.700001,36.599998,87.699997,94.623657,97.42173,0,6065,0,92555,.071999997,10.88418,.102,2.6400001,484.94034,0,.30000001,.15000001,0,15,35.5,4.3299999,237.48,430.82632,15.74,60.720001,4.1999998,21.32,13.1,2.5,14.7,1.9,12,Riverside ,2090,5.6500001,79.089996,15.26,42.73,49.43,3.4000001,.62,1.53,2.3
6065,6065042402,6065042402,Coronary heart disease among adults aged >=18 years,4,9.1999998,4.9000001,12.5,18.4,19.4,22.700001,39.200001,86.099998,89.93811,95.695618,0,6065,0,92555,.071999997,11.249068,.301,.02,633.15533,0,0,.085000001,0,0,34.639999,4.23,237.48,1274.302,27.860001,45.790001,5.6700001,15.4,19,6.8000002,23.6,4,13.1,Riverside ,4944,17.290001,71.559998,11.14,55.990002,20.43,14.89,.44,6.9400001,1.3099999
6065,6065042403,6065042403,Coronary heart disease among adults aged >=18 years,4,8.8999996,5.3000002,11,16.6,19.200001,20.799999,37.700001,87.099998,95.080597,96.601074,0,6065,0,92557,.07,11.410937,.32499999,0,675.13098,0,0,.20999999,0,0,34.639999,4.23,237.48,901.31897,33.990002,55.169998,7.4699998,17.540001,16.799999,4.9000001,22.5,2.7,9.6999998,Riverside ,4122,14.73,71.029999,14.24,60.75,21.879999,12.62,0,3.49,1.26
6065,6065042404,6065042404,Coronary heart disease among adults aged >=18 years,5.3000002,12.3,4.4000001,18.1,28.200001,16.799999,32.299999,43.200001,81.300003,91.316269,87.544487,0,6065,0,92557,.07,11.482919,.421,0,736.547,9,0,.32499999,0,0,42.810001,5.23,237.48,1033.5219,48.560001,49.330002,4.4499998,15.7,28.799999,9.6999998,49.099998,9.1999998,26.6,Riverside ,2214,11.2,79.900002,8.8999996,69.739998,18.93,6.5,0,.94999999,3.8800001
6065,6065042405,6065042405,Coronary heart disease among adults aged >=18 years,4,10.1,3.4000001,19,26.6,17.5,31.799999,44.599998,80.300003,84.78833,87.338501,0,6065,0,92557,.07,11.607476,.405,0,814.88995,13.5,5,.44999999,0,0,50.700001,6.1900001,237.48,1993.0154,61.490002,51.450001,6.3200002,16.370001,23.700001,2,55.099998,13.1,24.5,Riverside ,5324,19.1,74.849998,6.0500002,58.470001,9.3400002,27.4,2.3499999,2.03,.41
6065,6065042406,6065042406,Coronary heart disease among adults aged >=18 years,5.0999999,10.8,5.1999998,14.6,23.299999,17.4,27.700001,39.5,84.300003,88.877617,88.116409,0,6065,0,92557,.07,11.688088,.043000001,0,792.07367,11.25,0,.30000001,0,0,34.23,4.1799998,237.48,891.67303,25.09,56.330002,5.0500002,17.91,21.4,7.3000002,40.5,7.3000002,11.8,Riverside ,4675,12.81,78.050003,9.1300001,61.029999,16.639999,12.26,.15000001,7.7600002,2.1600001
6065,6065042407,6065042407,Coronary heart disease among adults aged >=18 years,4.9000001,10.6,4.8000002,16.6,23.9,18,28.200001,40.900002,83.199997,95.945557,93.111931,0,6065,0,92557,.07,11.506038,.037999999,0,721.39233,2.25,0,.16,0,0,29.629999,3.6199999,237.48,483.25323,48.34,56.330002,5.9400001,17.91,20.200001,3.3,45.200001,8.5,22,Riverside ,3411,15.24,75.959999,8.8000002,62.240002,29.700001,3.6400001,0,2.5799999,1.85
6065,6065042408,6065042408,Coronary heart disease among adults aged >=18 years,4.4000001,9.8999996,4.9000001,14.1,20.5,18.700001,25.1,39.700001,85,94.289421,95.354836,0,6065,0,92557,.07,11.395456,.079000004,0,691.883,2.25,0,.094999999,0,0,28.620001,3.49,237.48,356.56674,45.66,56.330002,6.1100001,17.91,17.799999,7,27.6,5.5,7.5999999,Riverside ,3437,14.49,74.019997,11.49,52.779999,24.530001,9.7200003,0,12.49,.49000001
6065,6065042409,6065042409,Coronary heart disease among adults aged >=18 years,3.9000001,9.1999998,4.3000002,14.3,20.5,19.200001,25.200001,40,84.199997,89.923225,94.472878,0,6065,0,92557,.07,11.524456,.030999999,0,753.64301,2.25,0,.050000001,0,0,26.9,3.28,237.48,690.27625,26.040001,56.330002,4.3200002,17.91,20.4,2.7,45.599998,8.3999996,19.6,Riverside ,3467,12.17,79,8.8299999,54.689999,25.379999,15.78,0,3.4300001,.72000003
6065,6065042410,6065042410,Coronary heart disease among adults aged >=18 years,4.4000001,10.6,4.9000001,14.2,20,18,24.6,41.400002,85.599998,88.163338,93.900711,0,6065,0,92557,.07,11.581363,.026000001,0,637.63,0,0,0,0,0,22.65,2.77,237.48,492.01764,21.879999,56.330002,5.9000001,17.91,15.3,2.8,35.400002,7.0999999,18.5,Riverside ,5627,12.88,75.160004,11.96,47.73,20.85,17.809999,.31999999,9.8999996,3.3900001
6065,6065042411,6065042411,Coronary heart disease among adults aged >=18 years,4.1999998,9.3999996,5.3000002,12.5,17.200001,18.799999,21.5,39.299999,87.300003,91.632149,94.289894,0,6065,0,92557,.071999997,11.539907,.059999999,0,626.6933,0,0,0,0,0,22.360001,2.73,237.48,441.28391,7.5700002,56.330002,4.8499999,17.91,10.5,3.0999999,31.9,7.1999998,9.1000004,Riverside ,2327,12.76,75.589996,11.65,49.200001,26.51,18.01,0,3.3900001,2.8800001
6065,6065042412,6065042412,Coronary heart disease among adults aged >=18 years,4.6999998,9.3999996,6.1999998,12.5,17.1,18.4,21.299999,37.200001,87.5,95.012466,97.977348,0,6065,0,92557,.071999997,11.168363,.014,1.12,517.96533,0,1.3,.0099999998,0,7.3000002,35.459999,4.3299999,565.41998,491.53711,15.42,36.330002,5.6100001,11.08,15.5,3.2,20.799999,12.2,12,Riverside ,4965,9.8299999,74.360001,15.81,41.669998,38.610001,14.12,0,1.49,4.1100001
6065,6065042505,6065042505,Coronary heart disease among adults aged >=18 years,5.5999999,13.3,3.5999999,20.200001,35.200001,16.1,38.099998,43.700001,77.800003,82.302841,81.282722,0,6065,0,92553,.07,11.649854,.20999999,.11,2053.6899,21,2.0999999,.36000001,0,3.5,63.419998,7.7399998,571.15002,1831.236,93.540001,60.189999,7.4699998,19.200001,45,15.9,71.800003,16.700001,29.1,Riverside ,3542,17.98,75.949997,6.0700002,82.5,6.0700002,10.36,0,.93000001,.14
6065,6065042506,6065042506,Coronary heart disease among adults aged >=18 years,3.0999999,8.3000002,3.3,14.5,20,19.1,25.6,41.299999,81.900002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6065,6065042507,6065042507,Coronary heart disease among adults aged >=18 years,4.3000002,10.6,4.3000002,14.6,23.200001,17.799999,27.6,41.299999,84.199997,88.86071,95.264626,0,6065,0,92551,.07,11.34185,.15800001,0,392.44534,13,83.5,3.02,0,2.7,47.529999,5.8000002,237.48,553.61249,26.309999,64.150002,5.5999999,17.290001,29.6,14.1,30.299999,16.5,11.8,Riverside ,4797,10.99,78.650002,10.36,69.059998,7.25,13.3,.85000002,8.8999996,.63
6065,6065042508,6065042508,Coronary heart disease among adults aged >=18 years,3.9000001,10.2,3.3,17.200001,27.6,18.200001,31.9,42.400002,80.599998,91.948555,84.030418,0,6065,0,92551,.07,11.331134,.072999999,0,492.66867,13,16.5,1.0700001,0,2,43.169998,5.27,237.48,524.31915,35.52,59.299999,7.3200002,16.139999,42.599998,12.9,46.400002,5.8000002,17.1,Riverside ,5486,15.29,79.419998,5.29,81.699997,5.8299999,9.3900003,0,2.75,.33000001
6065,6065042509,6065042509,Coronary heart disease among adults aged >=18 years,5.0999999,11.9,4.6999998,15.8,26.299999,17.200001,30.6,40.799999,82,79.893478,90.798378,0,6065,0,92553,.07,11.571606,.22,0,671.51831,1.2,0,.30000001,0,0,34.25,4.1799998,237.48,684.19647,32.150002,73.18,5.29,23.52,27.4,13.3,57.400002,13.8,14.6,Riverside ,3325,18.23,70.620003,11.16,74.709999,14.32,7.9099998,.18000001,1.89,.99000001
6065,6065042510,6065042510,Coronary heart disease among adults aged >=18 years,4.8000002,11.9,3.9000001,16.799999,27.6,17.1,31.6,42.099998,82.099998,83.156029,91.962776,0,6065,0,92553,.07,11.539895,.168,0,786.51801,12,3.75,.059999999,0,.5,39.02,4.7600002,237.48,743.6756,43.32,68.400002,8,21.85,31.200001,12.4,57.700001,14,22.9,Riverside ,5473,16.059999,77.839996,6.0999999,70.980003,7.0500002,12.57,.050000001,7.1999998,2.1400001
6065,6065042511,6065042511,Coronary heart disease among adults aged >=18 years,4.8000002,11.8,4,17.200001,27.700001,17,31.799999,42.599998,82.400002,81.193489,93.516487,0,6065,0,92553,.07,11.588886,.037999999,0,1138.0466,1.2,3.75,.050000001,0,.5,32.209999,3.9300001,237.48,665.60266,43.529999,73.18,7.3800001,23.52,25.200001,9.1000004,53.400002,14.6,24.1,Riverside ,3357,19.75,72.620003,7.6300001,73.489998,10.84,11.86,0,1.64,2.1700001
6065,6065042512,6065042512,Coronary heart disease among adults aged >=18 years,3.9000001,10,3.5,16.5,25.9,18.4,30.5,42.400002,80.699997,90.397354,89.519234,0,6065,0,92553,.07,11.458881,.23899999,0,1369.8007,1.2,15,.050000001,0,2.5,40.599998,4.96,237.48,660.3692,34.380001,73.18,6.8299999,23.52,28.799999,8.6999998,48.700001,8.1999998,17.799999,Riverside ,3378,15.93,80.080002,4,73,5.8899999,16.16,0,4.1199999,.82999998
6065,6065042513,6065042513,Coronary heart disease among adults aged >=18 years,4.6999998,11,4.5999999,15,24.799999,17.700001,28.5,39.5,82.800003,82.794922,88.227333,0,6065,0,92553,.07,11.637033,.155,0,899.091,0,10,.205,0,0,37.189999,4.54,237.48,1479.2374,21.82,73.18,6.1900001,23.52,35.799999,15.1,35.599998,10.1,21,Riverside ,2973,8.2700005,79.349998,12.38,74.300003,16.85,4.27,0,3.1600001,1.41
6065,6065042514,6065042514,Coronary heart disease among adults aged >=18 years,5.0999999,12.3,3.9000001,18.9,29.6,16.299999,34,43.099998,79.599998,80.841255,94.819817,0,6065,0,92553,.07,11.518827,.215,0,907.86035,2.25,1,.18000001,0,0,34.900002,4.2600002,237.48,591.28949,43.419998,73.18,4.5300002,23.52,29.200001,14.2,54.099998,12.2,17.5,Riverside ,3467,15.86,76.720001,7.4099998,53.68,16.84,18,.029999999,10.7,.75
6065,6065042515,6065042515,Coronary heart disease among adults aged >=18 years,4.9000001,12,3.5999999,19.200001,31.299999,16.4,35.700001,42.700001,79.300003,84.179337,80.592735,0,6065,0,92553,.07,11.521202,.31600001,0,832.09167,9,1,.36500001,0,0,46.950001,5.73,237.48,1147.4274,80.260002,65.82,6.0999999,21.15,29,15.8,59.099998,10.9,23.299999,Riverside ,3795,20.4,73.279999,6.3200002,64.269997,9.8000002,22.870001,0,3.0599999,0
6065,6065042516,6065042516,Coronary heart disease among adults aged >=18 years,4.4000001,11,3.9000001,16.299999,26.200001,17.700001,31,41.900002,82,84.658295,92.454834,0,6065,0,92553,.07,11.5135,.041000001,0,1010.2233,1.2,0,.07,0,0,29.549999,3.6099999,237.48,657.39984,49.310001,73.18,8.0600004,23.52,34.599998,14.4,57.900002,11.9,17,Riverside ,4378,14.92,80.080002,5,68.730003,7.2399998,17.02,0,4.6599998,2.3499999
6065,6065042517,6065042517,Coronary heart disease among adults aged >=18 years,4.3000002,10.6,4,15.9,24.9,18,29.299999,40.900002,83.099998,92.372643,88.479263,0,6065,0,92553,.07,11.418008,.027000001,0,580.51367,0,0,.02,0,0,23.379999,2.8499999,237.48,479.87231,32.049999,51.869999,7.3400002,16.93,32.099998,8,38.5,10.5,17.1,Riverside ,3335,13.49,78.830002,7.6799998,70.279999,13.61,11.03,0,2.79,2.28
6065,6065042518,6065042518,Coronary heart disease among adults aged >=18 years,3.5,9.1999998,3.8,14.3,20.9,19,25.9,41.099998,83.199997,91.109047,87.85714,0,6065,0,92553,.07,11.43504,.086999997,0,637.01801,0,0,.25,0,0,30.91,3.77,237.48,815.28436,37.259998,73.18,7.5700002,23.52,24.1,3.7,38,12.1,24,Riverside ,3497,16.469999,75.089996,8.4399996,61.709999,12.44,19.99,.25999999,4.5999999,1
6065,6065042519,6065042519,Coronary heart disease among adults aged >=18 years,5.0999999,12.2,4,18.5,29.700001,16.6,33.400002,43.299999,81,94.504929,86.993607,0,6065,0,92553,.07,11.447503,.54799998,0,740.39233,2.25,0,.22,0,0,41.48,5.0599999,237.48,967.93951,62.5,73.18,6.3299999,23.52,34.299999,,57.5,1.4,27.1,Riverside ,1873,19.27,70.480003,10.25,66.260002,8.3800001,23.870001,.43000001,.75,.31999999
6065,6065042520,6065042520,Coronary heart disease among adults aged >=18 years,5.8000002,13.6,4.6999998,17.4,30.5,16.1,34,42.200001,82.199997,78.591606,82.021606,0,6065,0,92553,.07,11.418541,.044,0,777.08368,0,0,.16500001,0,0,29.08,3.55,237.48,400.57162,61.43,73.18,5.8699999,23.52,37.5,16,47.400002,8.8000002,28.4,Riverside ,4928,11.65,79.529999,8.8299999,77.620003,8.46,8.6000004,.16,3.6300001,1.52
6065,6065042521,6065042521,Coronary heart disease among adults aged >=18 years,4.5,11.1,4,16.9,27,17.799999,31,41.799999,80.900002,88.183357,90.108894,0,6065,0,92553,.07,11.454883,.041999999,0,802.07501,0,0,.20999999,0,0,28.23,3.45,237.48,580.24817,40.009998,73.18,6.8699999,23.52,37.700001,11.1,56.599998,6.4000001,21.4,Riverside ,5338,14.2,78.760002,7.04,71.150002,11.5,14.01,.19,1.6900001,1.46
